"Código","Nome Município","Hepatite B 1999-2007","Hepatite B 2008","Hepatite B 2009","Hepatite B 2010","Hepatite B 2011","Hepatite B 2012","Hepatite B 2013","Hepatite B 2014","Hepatite B 2015","Hepatite B 2016","Hepatite B 2017","Hepatite B 2018","Hepatite B 2019","Hepatite B 2020","Tx Det Hep B 2008","Tx Det Hep B 2009","Tx Det Hep B 2010","Tx Det Hep B 2011","Tx Det Hep B 2012","Tx Det Hep B 2013","Tx Det Hep B 2014","Tx Det Hep B 2015","Tx Det Hep B 2016","Tx Det Hep B 2017","Tx Det Hep B 2018","Tx Det Hep B 2019","Tx Det Hep B 2020","Hep B M Total","Hep B M 1999-2007","Hep B M 2008","Hep B M 2009","Hep B M 2010","Hep B M 2011","Hep B M 2012","Hep B M 2013","Hep B M 2014","Hep B M 2015","Hep B M 2016","Hep B M 2017","Hep B M 2018","Hep B M 2019","Hep B M 2020","Tx Det M Hep B M 2008","Tx Det M Hep B M 2009","Tx Det M Hep B M 2010","Tx Det M Hep B M 2011","Tx Det M Hep B M 2012","Tx Det M Hep B M 2013","Tx Det M Hep B M 2014","Tx Det M Hep B M 2015","Tx Det M Hep B M 2016","Tx Det M Hep B M 2017","Tx Det M Hep B M 2018","Tx Det M Hep B M 2019","Tx Det M Hep B M 2020","Hep B F Total","Hep B F 1999-2007","Hep B F 2008","Hep B F 2009","Hep B F 2010","Hep B F 2011","Hep B F 2012","Hep B F 2013","Hep B F 2014","Hep B F 2015","Hep B F 2016","Hep B F 2017","Hep B F 2018","Hep B F 2019","Hep B F 2020","Tx Det F Hep B F 2008","Tx Det F Hep B F 2009","Tx Det F Hep B F 2010","Tx Det F Hep B F 2011","Tx Det F Hep B F 2012","Tx Det F Hep B F 2013","Tx Det F Hep B F 2014","Tx Det F Hep B F 2015","Tx Det F Hep B F 2016","Tx Det F Hep B F 2017","Tx Det F Hep B F 2018","Tx Det F Hep B F 2019","Tx Det F Hep B F 2020","Óbitos B Total","Óbitos B 2000-2007","Óbitos B 2008","Óbitos B 2009","Óbitos B 2010","Óbitos B 2011","Óbitos B 2012","Óbitos B 2013","Óbitos B 2014","Óbitos B 2015","Óbitos B 2016","Óbitos B 2017","Óbitos B 2018","Óbitos B 2019"
430220,"Boa Vista do Buricá",6,1,2,2,2,0,9,5,7,7,1,8,1,2,15.0262960180316,30.0210147102972,30.4228780042592,30.4228780042592,0,134.108180599017,74.5045447772314,104.306362688124,104.306362688124,14.9009089554463,119.189511323004,14.8986889153754,29.7973778307509,27,2,1,1,1,1,0,5,2,2,7,0,4,0,1,30.0390507659958,30.0390507659958,30.3490136570561,30.3490136570561,0,148.279952550415,59.4000594000594,59.4000594000594,207.900207900208,0,118.764845605701,0,29.6823983377857,26,4,0,1,1,1,0,4,3,5,0,1,4,1,1,0,30.00300030003,30.4971027752364,30.4971027752364,0,119.796346211441,89.7129186602871,149.521531100478,0,29.940119760479,119.617224880383,29.9222022740874,29.9132515704457,1,0,0,0,0,0,0,0,0,1,0,0,0,0
430222,"Boa Vista do Cadeado",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40.2576489533011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.5763831544178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430223,"Boa Vista do Incra",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.032006245121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.58017727639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430225,"Boa Vista do Sul",15,1,1,0,2,1,2,10,9,0,1,0,1,1,36.8324125230203,37.0919881305638,0,72.1500721500721,36.1402240693892,71.0227272727273,355.745286374955,320.855614973262,0,35.8037952022914,0,35.9324469996407,35.9971202303816,30,10,0,0,0,2,1,1,8,5,0,1,0,1,1,0,0,0,136.147038801906,68.073519400953,66.5335994677312,533.333333333333,333.778371161549,0,67.0690811535882,0,67.1591672263264,67.2043010752688,14,5,1,1,0,0,0,1,2,4,0,0,0,0,0,78.064012490242,78.740157480315,0,0,0,76.1614623000762,152.55530129672,306.044376434583,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
430230,"Bom Jesus",3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,8.19604950413901,0,0,8.73743993010048,0,0,8.67528411555479,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.4419598816179,0,0,17.6678445229682,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.3641257162702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430235,"Bom Princípio",17,0,0,0,1,2,4,3,5,0,0,3,1,1,0,0,0,8.35701153267592,16.479894528675,31.5059861373661,23.2036507077113,37.9564260229257,0,0,21.6669074100823,7.11490572749911,7.01508242721852,20,6,0,0,0,1,2,3,2,3,0,0,2,1,0,0,0,0,16.3478829491581,32.232070910556,46.1183704842429,30.1977955609241,44.457617071725,0,0,28.184892897407,13.8773244518457,0,17,11,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,16.1524794055888,15.8579130986362,31.1284046692607,0,0,14.8148148148148,0,14.3864192202561,1,0,1,0,0,0,0,0,0,0,0,0,0,0
430237,"Bom Progresso",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430240,"Bom Retiro do Sul",2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,8.6767895878525,0,0,0,0,0,0,8.15328169588259,8.11161583387411,8.07102502017756,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,17.6242509693338,0,0,0,0,0,0,16.6168162180126,16.5371258475277,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.8252888115208,1,0,0,0,0,0,0,0,0,0,0,1,0,0
430245,"Boqueirão do Leão",0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,13.051422605064,13.0701869036727,0,0,38.6349001931745,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,25.4000508001016,0,0,0,50,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26.8672756582483,0,0,26.5604249667995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430250,"Bossoroca",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30.6889673162498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.1023479831427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.2989045383412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430258,"Bozano",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45.9558823529412,46.2534690101758,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,93.0232558139535,93.984962406015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430260,"Braga",0,0,0,3,0,0,1,2,7,0,1,0,2,0,0,0,81.0372771474878,0,0,27.4876305662452,55.7258289217052,197.851893725269,0,29.0528762347472,0,59.6480763495377,0,7,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,53.5905680600214,0,0,0,0,278.086763070078,0,0,0,58.343057176196,0,9,0,0,0,2,0,0,1,2,2,0,1,0,1,0,0,0,108.932461873638,0,0,55.8971492453885,113.442994895065,114.942528735632,0,59.1366055588409,0,61.012812690665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430265,"Brochier",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.8294665873488,0,19.5924764890282,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.5356454720617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40.4040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430270,"Butiá",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0
430280,"Caçapava do Sul",1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,3.02544398390464,0,0,0,0,5.87406015037594,0,2.95281403177228,0,0,2.97406614323103,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,6.2154266890422,0,0,0,0,6.05656834837381,0,6.09087586794981,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.70222957176256,0,0,0,0,5.76867608883761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430290,"Cacequi",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.44601638123604,0,0,7.59301442672741,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14.9009089554463,0,0,15.1308821304282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
430300,"Cachoeira do Sul",8,5,5,4,1,4,3,0,0,0,0,1,1,0,5.76368876080692,5.77674053192227,4.771732258103,1.19736101632003,4.80671016739368,3.55214549587951,0,0,0,0,1.21143106351533,1.21653021252783,0,20,4,4,3,4,0,1,2,0,0,0,0,1,1,0,9.45067926757236,7.10126402499645,9.90638466491654,0,2.49476100189602,4.91726698301084,0,0,0,0,2.51978027516001,2.53138922640745,0,12,4,1,2,0,1,3,1,0,0,0,0,0,0,0,2.25098480585256,4.51385754265595,0,2.31021577415331,6.9552314932882,2.28399150355161,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0
430310,"Cachoeirinha",36,10,11,9,9,9,12,12,20,29,24,15,24,9,8.53220480704419,9.31524482157072,7.60919190381981,7.55661161535168,7.50650563821979,9.6882013854128,9.6026887528508,15.8575358974969,22.7906793980117,18.7083447012511,11.6003000610949,18.4200225645276,6.85766534593112,132,23,6,7,4,6,5,5,7,12,12,16,12,15,2,10.5069608615708,12.1709496818166,6.99630944676683,10.4217327867713,8.62753218069503,8.356452852893,11.6005435683272,19.712201852947,19.5458839626022,25.8602576328167,19.2492781520693,23.8899152704338,3.16375601113642,97,13,4,4,5,3,4,7,5,8,17,8,3,9,7,6.6557955339612,6.60371128574259,8.18263644546273,4.87574964650815,6.45765393432566,10.9327169363404,7.73718335577117,12.2611001272089,25.8158570105238,12.0456530249646,4.47981841802679,13.3323457521665,10.2904857109256,8,2,2,0,0,0,0,1,0,1,1,0,1,0
430320,"Cacique Doble",18,2,1,6,2,3,1,3,1,2,2,1,0,2,40.0801603206413,19.9760287654814,123.253903040263,41.0172272354389,61.4376407945935,20,59.8682897625225,19.9084212621939,39.7298371076679,39.6432111000991,19.782393669634,0,39.4166338194718,30,12,1,1,4,2,3,0,1,1,0,2,1,0,2,39.9520575309628,39.7456279809221,165.494414563509,82.7472072817542,123.96694214876,0,40.1445202729827,40.0320256204964,0,79.6178343949045,39.6982929734021,0,79.0826413602214,14,6,1,0,2,0,0,1,2,0,2,0,0,0,0,40.2090872537193,0,81.5993472052224,0,0,39.7930760047752,79.3650793650794,0,79.0826413602214,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
430330,"Caibaté",3,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,20.3500203500203,20.0682319887618,60.5204760944119,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,39.6982929734021,0,78.6163522012579,0,0,0,0,0,0,5,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,41.1184210526316,41.4421881475342,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
430340,"Caiçara",0,0,0,0,1,2,0,5,2,1,0,4,4,1,0,0,0,19.8728139904611,40.04004004004,0,100.321027287319,40.551500405515,20.4876049989756,0,83.5421888053467,84.3348091924942,21.2765957446808,11,0,0,0,0,1,1,0,3,1,1,0,1,2,1,0,0,0,38.8651379712398,39.3081761006289,0,118.203309692671,39.8565165404544,40.3551251008878,0,41.2201154163232,83.2292967124428,41.9815281276239,9,0,0,0,0,0,1,0,2,1,0,0,3,2,0,0,0,0,0,40.7996736026112,0,81.7661488143908,41.2711514651259,0,0,127.01100762066,85.4700854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430350,"Camaquã",19,3,2,0,0,1,1,3,2,0,3,3,1,0,4.79570305006714,3.1886229931604,0,0,1.58418351181801,1.54363866506128,4.61282981733194,3.06269333251661,0,4.55933980759586,4.54311415331496,1.50918338087261,0,22,9,2,1,0,0,1,1,2,1,0,3,1,1,0,6.4285943878371,3.20584746577758,0,0,3.21781381729253,3.13479623824451,6.24629126456167,3.11138767890479,0,9.26669549638599,3.07805959123369,3.06804933423329,0,16,10,1,1,0,0,0,0,1,1,0,0,2,0,0,3.18015582763555,3.17158261972724,0,0,0,0,3.02874276887664,3.01549966829504,0,0,5.96196267811364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430355,"Camargo",25,3,2,4,0,0,1,1,2,1,1,0,1,0,117.83189316575,78.462142016477,154.320987654321,0,0,37.3831775700935,37.243947858473,74.2115027829314,36.9685767097967,36.8324125230203,0,36.5898280278083,0,25,16,3,0,1,0,0,1,0,2,0,1,0,1,0,227.272727272727,0,77.4593338497289,0,0,75.0750750750751,0,149.142431021626,0,73.9644970414201,0,73.5294117647059,0,16,9,0,2,3,0,0,0,1,0,1,0,0,0,0,0,162.866449511401,230.591852421214,0,0,0,74.2942050520059,0,73.6377025036819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430360,"Cambará do Sul",3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13.8159712627798,15.2858453072455,0,0,0,0,0,0,0,15.4894671623296,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.8507462686567,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,28.0347631062518,0,0,0,0,0,0,0,0,31.8066157760814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430367,"Campestre da Serra",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,29.7265160523187,0,29.585798816568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,60.9384521633151,0,60.5693519079346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430370,"Campina das Missões",2,0,0,0,2,3,4,4,0,2,0,0,0,0,0,0,0,33.0633162506199,50.1504513540622,66.7668168920047,67.7736360555744,0,34.9711488022382,0,0,0,0,5,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,66.9120107059217,66.6222518321119,0,0,34.9406009783368,0,0,0,0,12,2,0,0,0,2,1,2,4,0,1,0,0,0,0,0,0,0,66.0720185001652,33.4112930170398,66.9120107059217,135.363790186125,0,35.0017500875044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430380,"Campinas do Sul",3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,36.4232380258605,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.7928949357521,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.1493848857645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430390,"Campo Bom",64,9,18,9,15,9,12,8,20,17,16,6,12,5,15.2762454383434,30.318853273594,14.9815227885608,24.7774162110375,14.7567594156323,19.0216529816441,12.5572926477052,31.0747191622256,26.1566630252489,24.3976822201891,9.06947215672048,17.9877683175441,7.43538649138982,107,26,4,4,6,9,4,6,2,10,11,11,3,8,3,13.8437045753444,13.7513751375138,20.3589969800821,30.3040506414357,13.3685371478226,19.3936259616006,6.40389356728891,31.7007449675067,34.5433990704685,34.2465753424658,9.2618319903677,24.500796275879,9.11881820116113,113,38,5,14,3,6,5,6,6,10,6,5,3,4,2,16.655008160954,46.2336118358046,9.80296049406921,19.4552529182879,16.0937298828376,18.6636804777902,18.4746128029067,30.472940029254,18.1000935171498,14.9432157800359,8.88494002665482,11.7439812096301,5.82292485515474,1,1,0,0,0,0,0,0,0,0,0,0,0,0
430400,"Campo Novo",5,1,0,0,1,0,0,1,0,0,0,0,0,0,18.034265103697,0,0,18.6462800671266,0,0,19.6463654223969,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,36.0620266858997,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,36.6837857666911,0,0,38.5802469135802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430410,"Campos Borges",1,0,0,1,1,2,0,0,0,0,1,1,1,2,0,0,28.6204922724671,28.8018433179723,57.9542161692263,0,0,0,0,29.6647878967665,29.8953662182362,30.1204819277108,60.6980273141123,8,0,0,0,1,1,2,0,0,0,0,1,1,0,2,0,0,57.0125427594071,57.3394495412844,115.008625646924,0,0,0,0,59.1016548463357,59.7371565113501,0,121.065375302663,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.313630880579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430420,"Candelária",1,0,0,1,4,3,0,0,5,0,2,0,1,0,0,0,3.31444101952206,13.238019592269,9.91407799074686,0,0,16.068903458028,0,6.40102416386622,0,3.18826717678941,0,6,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,13.5418782585145,6.75721332522468,0,0,13.1388779398239,0,0,0,6.5167807103291,0,11,1,0,0,1,2,2,0,0,3,0,2,0,0,0,0,0,6.4855048965562,12.9474978960316,12.9357738826725,0,0,18.875047187618,0,12.5321135409487,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
430430,"Cândido Godói",29,0,3,0,1,0,0,2,0,1,0,0,1,0,0,44.6495014139009,0,15.4012012937009,0,0,30.9549605324253,0,15.7529930686831,0,0,16.134236850597,0,19,14,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,30.2755071147442,0,0,60.882800608828,0,31.0752019888129,0,0,31.7965023847377,0,18,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,90.0360144057623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430435,"Candiota",1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,11.660447761194,0,0,11.2637981527371,0,10.8318890814558,0,10.6575722050517,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.4164985429276,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,23.0361667818475,0,22.0701831825204,0,21.6637781629116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430440,"Canela",9,2,0,5,5,7,3,4,3,0,6,2,4,1,4.94449800983955,0,12.7456728440694,12.6071608673727,17.4668130551951,7.1999424004608,9.47014536673138,7.0029645883424,0,13.6490820992288,4.49549326799883,8.88928396817636,2.19838199085473,23,4,0,0,2,1,3,1,2,2,0,3,1,3,1,0,0,10.4602510460251,5.17303812529098,15.3586238673015,4.92441030186635,9.72006220839813,9.58680855143323,0,14.0272127928181,4.61957777059177,13.7061403508772,4.52100004521,28,5,2,0,3,4,4,2,2,1,0,3,1,1,0,9.67539064389725,0,14.9186931224825,19.6763244625904,19.4713527722339,9.36329588014981,9.23275782476226,4.5502115848387,0,13.290802764487,4.37790035898783,4.3271311120727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430450,"Canguçu",1,2,0,3,1,2,1,0,2,0,1,0,0,0,3.59201853481564,0,5.63285078578268,1.87269424521058,3.73601330020735,1.82109557109557,0,3.61598264328331,0,1.79562227289867,0,0,0,8,0,1,0,1,1,1,1,0,2,0,1,0,0,0,3.52820802314504,0,3.72356270479595,3.71402042711235,3.70493868326479,3.61363061467857,0,7.17900857891525,0,3.56633380884451,0,0,0,5,1,1,0,2,0,1,0,0,0,0,0,0,0,0,3.65817968978636,0,7.57489679203121,0,3.76761359354985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430460,"Canoas",79,25,59,25,23,39,58,52,60,57,62,55,61,20,7.57798504408872,17.7682478399533,7.72017157309304,7.07280996589676,11.9446869113796,17.2723401340691,15.400425881008,17.667740472671,16.6916553436724,18.0633206792974,15.9440162107161,17.5987259676414,5.74369342461977,369,46,8,30,13,11,13,31,36,28,37,28,31,45,12,5.00356504009107,18.6512648666124,8.33675353991381,7.02462450189026,8.26835256255327,19.1819813130376,22.15793684988,17.1404784642131,22.5359661838691,16.9748408608669,18.7036556596659,27.0343336036767,7.17651843169151,303,33,17,29,12,12,26,27,16,32,20,32,23,16,8,9.99900009999,16.9386586918683,7.1474945053636,7.11756436947277,15.3592589748285,15.5005827070907,9.13330631396882,18.1564404298537,11.2799341251847,17.9485885117816,12.8338187864787,8.88094537663534,4.41998718203717,17,6,1,1,0,2,1,0,0,2,2,2,0,0
430461,"Canudos do Vale",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.8368999421631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108.342361863489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430462,"Capão Bonito do Sul",1,1,0,0,0,0,0,0,0,2,0,0,0,0,53.134962805526,0,0,0,0,0,0,0,117.855038302887,0,0,0,0,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,91.9117647058824,0,0,0,0,0,0,0,216.919739696312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430463,"Capão da Canoa",34,4,3,6,6,4,8,3,6,4,1,2,5,2,10.0180324584252,7.34178454309628,14.2721217887726,13.9775427479849,9.13596601420643,17.3029090515843,6.32857986667792,12.3378092163435,8.02906521608222,1.96382631920033,3.84585801092224,9.42524835529416,3.70020906181199,46,15,3,1,3,4,4,1,3,3,2,1,2,3,1,15.2547543984542,4.97166152928309,14.5518044237485,19.0023752969121,18.629779702855,4.4191082239604,12.9427499029294,12.6246686024492,8.22469877040753,4.02657539762432,7.89234836825697,11.6157509582995,3.80314900737811,42,19,1,2,3,2,0,7,0,3,2,0,0,2,1,4.93534695489093,9.63948332369385,14.0029873039582,9.1424392027793,0,29.65347792934,0,12.0636963165514,7.84252215512509,0,0,7.34699875101021,3.60269481572216,7,3,0,0,0,0,1,1,1,1,0,0,0,0
430465,"Capão do Cipó",0,0,1,0,0,0,0,0,1,4,1,0,1,0,0,28.6450873675165,0,0,0,0,0,29.0613193839,114.383757506434,28.169014084507,0,27.3897562311695,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,53.3333333333333,0,0,0,0,0,0,54.4365813826892,0,0,52.0833333333333,0,5,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,61.2745098039216,180.722891566265,59.4883997620464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430466,"Capão do Leão",5,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3.9717213440305,0,7.90607581926711,3.94415082432752,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.01282051282051,0,6,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7.82350179940541,0,15.5654136508678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430467,"Capivari do Sul",3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,24.9438762783737,23.8322211630124,0,0,0,22.1483942414175,0,0,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,50.0751126690035,0,0,0,0,45.3514739229025,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.2143531633617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430468,"Capela de Santana",4,0,0,0,2,3,2,1,0,0,0,0,1,3,0,0,0,17.0444861087438,25.3143194667117,16.2456339858663,8.89838049474995,0,0,0,0,8.37520938023451,24.867374005305,5,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,33.5176805765041,0,17.7556818181818,0,0,0,0,0,16.6057788110262,11,3,0,0,0,2,1,2,0,0,0,0,0,1,2,0,0,0,34.3347639484979,16.9952413324269,32.6743996079072,0,0,0,0,0,16.7252048837598,33.101621979477,2,1,0,0,0,0,0,0,1,0,0,0,0,0
430469,"Capitão",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36.563071297989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.9424460431655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430470,"Carazinho",71,5,6,11,8,15,9,15,7,13,9,8,6,6,8.30813199960121,9.93574882426972,18.5444307702682,13.4578181512322,25.180882673874,14.7403246147043,24.4949948560511,11.3956403535904,21.1001282238561,14.5675855036338,12.9138484882726,9.6602801481243,9.63623223319682,93,28,3,2,7,6,4,5,7,3,9,6,4,6,3,10.3441141990208,6.87237990516116,24.7524752475248,21.1699950603345,14.0840111263688,17.1774082726398,23.9767083404693,10.2473015439268,30.6591722023505,20.3894382709756,13.5561053309384,20.2819186695061,10.1173613921489,96,43,2,4,4,2,11,4,8,4,4,3,4,0,3,6.41436818473381,12.7852713673848,12.8878435415794,6.43024788605601,35.2926078028747,12.5199536761714,24.9672305099557,12.4412926503064,12.4007936507937,9.27242381158435,12.3296960729918,0,9.19878576027964,7,5,1,0,0,0,0,0,1,0,0,0,0,0
